EmployeeID,Name,Department,Region,Gender,Age,Salary,JoiningDate,PerformanceScore,Sales
1109,Employee_1109,IT,West,Female,21.0,,2018-01-13,2.0,14945.0
3789,Employee_3789,IT,South,Female,53.0,40768.0,2025-05-16,3.0,46471.0
680,Employee_680,Marketing,North,Female,55.0,54182.0,2016-11-10,3.0,22501.0
566,Employee_566,Finance,South,Female,55.0,61941.0,2016-07-19,4.0,18134.0
4663,Employee_4663,Sales,North,Female,39.0,78437.0,2027-10-07,5.0,34244.0
3652,Employee_3652,Marketing,West,Male,20.0,108636.0,2024-12-30,5.0,28853.0
681,Employee_681,Marketing,North,Female,51.0,107450.0,2016-11-11,,31092.0
181,Employee_181,Sales,West,Male,47.0,107236.0,2015-06-30,3.0,49640.0
3949,Employee_3949,IT,West,Male,26.0,36125.0,2025-10-23,5.0,113.0
1770,Employee_1770,Finance,East,Male,53.0,79455.0,2019-11-05,3.0,48096.0
3144,Employee_3144,Finance,South,Female,53.0,38787.0,2023-08-10,2.0,18507.0
4318,Employee_4318,Marketing,North,Female,58.0,34570.0,2026-10-27,4.0,8651.0
279,Employee_279,IT,West,Male,57.0,55293.0,2015-10-06,4.0,2573.0
1150,Employee_1150,Finance,West,Male,51.0,53439.0,2018-02-23,2.0,34434.0
1322,Employee_1322,IT,East,Male,50.0,115094.0,2018-08-14,5.0,39346.0
433,Employee_433,Finance,East,Male,24.0,44732.0,2016-03-08,3.0,22454.0
290,Employee_290,Finance,East,Female,38.0,113120.0,2015-10-17,,5375.0
1028,Employee_1028,HR,North,Male,26.0,90369.0,2017-10-24,1.0,27203.0
536,Employee_536,Marketing,South,Female,26.0,91201.0,2016-06-19,3.0,13096.0
4630,Employee_4630,IT,West,Female,48.0,80000.0,2027-09-04,1.0,6574.0
189,Employee_189,Sales,South,Female,24.0,108349.0,2015-07-08,1.0,30796.0
4044,Employee_4044,IT,West,Male,25.0,80806.0,2026-01-26,3.0,14451.0
3993,Employee_3993,Sales,North,Male,36.0,37311.0,2025-12-06,5.0,29990.0
4548,Employee_4548,IT,South,Female,23.0,80756.0,2027-06-14,4.0,37220.0
271,Employee_271,IT,North,Female,31.0,48546.0,2015-09-28,5.0,
3292,Employee_3292,Sales,East,Male,54.0,41804.0,2024-01-05,4.0,17821.0
4127,Employee_4127,Marketing,West,Male,44.0,33841.0,2026-04-19,2.0,34385.0
4095,Employee_4095,IT,West,Female,33.0,50337.0,2026-03-18,4.0,41123.0
3769,Employee_3769,HR,South,Male,28.0,110642.0,2025-04-26,5.0,49074.0
112,Employee_112,IT,South,Male,53.0,102468.0,2015-04-22,4.0,2214.0
1972,Employee_1972,Marketing,West,Female,54.0,99290.0,2020-05-25,1.0,24549.0
221,Employee_221,HR,West,Male,27.0,33143.0,2015-08-09,3.0,36546.0
1428,Employee_1428,IT,South,Male,21.0,49109.0,2018-11-28,,43906.0
628,Employee_628,HR,North,Male,21.0,34782.0,2016-09-19,2.0,37616.0
2656,Employee_2656,Finance,North,Male,39.0,76579.0,2022-04-09,5.0,15930.0
3425,Employee_3425,IT,East,Female,32.0,80368.0,2024-05-17,2.0,36880.0
3009,Employee_3009,IT,East,Male,43.0,50497.0,2023-03-28,3.0,14553.0
791,Employee_791,IT,West,Male,36.0,45493.0,2017-03-01,3.0,21405.0
4836,Employee_4836,IT,South,Female,23.0,79474.0,2028-03-28,1.0,30398.0
462,Employee_462,HR,North,Male,44.0,92979.0,2016-04-06,2.0,10076.0
4447,Employee_4447,IT,East,Male,52.0,92460.0,2027-03-05,2.0,40520.0
552,Employee_552,HR,South,Female,30.0,87849.0,2016-07-05,1.0,9333.0
2403,Employee_2403,HR,West,Male,24.0,97567.0,2021-07-30,3.0,8096.0
4182,Employee_4182,Finance,North,Female,34.0,82723.0,2026-06-13,1.0,22242.0
199,Employee_199,Marketing,East,Male,21.0,119229.0,2015-07-18,5.0,31395.0
2641,Employee_2641,IT,South,Male,47.0,66748.0,2022-03-25,1.0,41148.0
2835,Employee_2835,Finance,North,Male,38.0,95510.0,2022-10-05,4.0,10411.0
403,Employee_403,Sales,West,Female,57.0,100994.0,2016-02-07,1.0,46719.0
3339,Employee_3339,Sales,South,Female,38.0,37163.0,2024-02-21,3.0,42848.0
2178,Employee_2178,IT,North,Male,59.0,,2020-12-17,1.0,14205.0
4813,Employee_4813,IT,South,Male,25.0,105993.0,2028-03-05,3.0,15620.0
2074,Employee_2074,Marketing,South,Female,41.0,78063.0,2020-09-04,3.0,25594.0
1731,Employee_1731,Finance,East,Female,33.0,70428.0,2019-09-27,4.0,40573.0
4508,Employee_4508,Marketing,North,Male,57.0,98348.0,2027-05-05,4.0,26414.0
651,Employee_651,HR,North,Male,39.0,66775.0,2016-10-12,3.0,24362.0
709,Employee_709,Sales,South,Male,31.0,89183.0,2016-12-09,3.0,28923.0
4590,Employee_4590,HR,South,Male,55.0,119661.0,2027-07-26,5.0,37092.0
4459,Employee_4459,Marketing,North,Male,24.0,65423.0,2027-03-17,2.0,29984.0
3323,Employee_3323,Sales,North,Male,31.0,85452.0,2024-02-05,1.0,24240.0
1898,Employee_1898,HR,West,Female,42.0,,2020-03-12,5.0,13227.0
1833,Employee_1833,HR,West,Female,53.0,82167.0,2020-01-07,2.0,18900.0
315,Employee_315,HR,West,Female,47.0,74870.0,2015-11-11,3.0,26505.0
1243,Employee_1243,IT,North,Male,38.0,84203.0,2018-05-27,1.0,13549.0
4520,Employee_4520,IT,North,Male,38.0,111618.0,2027-05-17,2.0,41124.0
114,Employee_114,IT,West,Male,42.0,54437.0,2015-04-24,3.0,8065.0
961,Employee_961,Finance,West,Female,31.0,64189.0,2017-08-18,4.0,29435.0
3908,Employee_3908,Sales,North,Female,,,2025-09-12,5.0,18953.0
2743,Employee_2743,HR,North,Female,40.0,110576.0,2022-07-05,3.0,43040.0
1685,Employee_1685,Finance,West,Male,38.0,50221.0,2019-08-12,2.0,
4102,Employee_4102,Finance,North,Female,,113276.0,2026-03-25,3.0,19476.0
2660,Employee_2660,IT,East,Male,25.0,62161.0,2022-04-13,3.0,34985.0
1633,Employee_1633,HR,North,Male,32.0,37312.0,2019-06-21,1.0,34345.0
3260,Employee_3260,IT,South,Female,41.0,68599.0,2023-12-04,3.0,9653.0
4708,Employee_4708,IT,East,Female,38.0,72681.0,2027-11-21,4.0,37055.0
3483,Employee_3483,Marketing,South,Male,25.0,31046.0,2024-07-14,1.0,44253.0
4574,Employee_4574,Marketing,South,Male,39.0,82445.0,2027-07-10,2.0,20693.0
1880,Employee_1880,Marketing,South,Male,26.0,63799.0,2020-02-23,5.0,24517.0
4122,Employee_4122,HR,East,Male,52.0,63124.0,2026-04-14,5.0,2039.0
2006,Employee_2006,Marketing,West,Male,58.0,96113.0,2020-06-28,3.0,21431.0
327,Employee_327,IT,North,Female,48.0,37048.0,2015-11-23,4.0,22356.0
605,Employee_605,IT,East,Male,,46246.0,2016-08-27,1.0,44258.0
4234,Employee_4234,Sales,West,Male,32.0,91265.0,2026-08-04,5.0,40602.0
3078,Employee_3078,Sales,East,Male,39.0,100655.0,2023-06-05,5.0,43518.0
2631,Employee_2631,HR,North,Male,54.0,42926.0,2022-03-15,2.0,7830.0
4367,Employee_4367,Finance,East,Female,39.0,,2026-12-15,,17636.0
4692,Employee_4692,Sales,West,Female,23.0,54490.0,2027-11-05,4.0,5670.0
3249,Employee_3249,IT,East,Female,26.0,49307.0,2023-11-23,5.0,30465.0
4973,Employee_4973,Finance,North,Female,,72530.0,2028-08-12,5.0,23068.0
3393,Employee_3393,Finance,West,Male,42.0,74405.0,2024-04-15,4.0,43278.0
1472,Employee_1472,HR,East,Male,37.0,58610.0,2019-01-11,5.0,4495.0
1774,Employee_1774,Marketing,West,Female,43.0,118794.0,2019-11-09,3.0,19612.0
2785,Employee_2785,IT,East,Male,41.0,116526.0,2022-08-16,4.0,345.0
790,Employee_790,Sales,North,Male,41.0,117160.0,2017-02-28,4.0,22049.0
2355,Employee_2355,IT,East,Female,37.0,106970.0,2021-06-12,3.0,23104.0
2926,Employee_2926,IT,East,Male,50.0,55046.0,2023-01-04,4.0,2405.0
1546,Employee_1546,Sales,South,Female,27.0,88764.0,2019-03-26,2.0,41060.0
872,Employee_872,Finance,North,Male,45.0,53694.0,2017-05-21,3.0,14186.0
4393,Employee_4393,Finance,South,Female,39.0,61989.0,2027-01-10,2.0,34215.0
1372,Employee_1372,Marketing,South,Male,43.0,39941.0,2018-10-03,2.0,12112.0
3079,Employee_3079,Sales,East,Female,56.0,60579.0,2023-06-06,4.0,29954.0
74,Employee_74,HR,North,Female,40.0,45198.0,2015-03-15,2.0,43808.0
1816,Employee_1816,Finance,North,Female,35.0,52592.0,2019-12-21,5.0,45477.0
4404,Employee_4404,Finance,South,Male,27.0,82443.0,2027-01-21,1.0,35442.0
2265,Employee_2265,IT,North,Male,41.0,81901.0,2021-03-14,2.0,21128.0
3995,Employee_3995,Finance,East,Male,51.0,50615.0,2025-12-08,2.0,27623.0
2012,Employee_2012,HR,West,Male,28.0,115096.0,2020-07-04,1.0,23318.0
4621,Employee_4621,Marketing,East,Male,53.0,90047.0,2027-08-26,4.0,6187.0
3883,Employee_3883,Sales,South,Male,54.0,79274.0,2025-08-18,2.0,34315.0
2288,Employee_2288,HR,West,Male,51.0,41408.0,2021-04-06,,47377.0
2944,Employee_2944,HR,North,Female,53.0,116900.0,2023-01-22,4.0,5974.0
3826,Employee_3826,Marketing,West,Male,35.0,40248.0,2025-06-22,5.0,26382.0
495,Employee_495,Marketing,North,Female,22.0,86625.0,2016-05-09,3.0,22016.0
3195,Employee_3195,HR,West,Male,23.0,66764.0,2023-09-30,1.0,25078.0
2233,Employee_2233,Marketing,West,Female,31.0,68491.0,2021-02-10,5.0,44586.0
4911,Employee_4911,Sales,South,Male,42.0,38922.0,2028-06-11,4.0,4648.0
1165,Employee_1165,HR,South,Female,41.0,79531.0,2018-03-10,4.0,21058.0
3293,Employee_3293,HR,East,Female,41.0,83986.0,2024-01-06,2.0,16415.0
2365,Employee_2365,IT,North,Female,29.0,70068.0,2021-06-22,5.0,48235.0
3639,Employee_3639,Finance,North,Male,36.0,91858.0,2024-12-17,2.0,11684.0
2222,Employee_2222,HR,East,Male,26.0,50703.0,2021-01-30,2.0,48110.0
4263,Employee_4263,HR,North,Male,39.0,48070.0,2026-09-02,3.0,1530.0
619,Employee_619,Finance,West,Male,55.0,46128.0,2016-09-10,5.0,36036.0
4344,Employee_4344,HR,West,Male,40.0,81253.0,2026-11-22,4.0,49676.0
4471,Employee_4471,Finance,South,Female,24.0,58528.0,2027-03-29,5.0,4085.0
4822,Employee_4822,Sales,West,Female,23.0,44202.0,2028-03-14,4.0,2931.0
4521,Employee_4521,Sales,East,Female,45.0,83426.0,2027-05-18,2.0,12631.0
2115,Employee_2115,HR,West,Female,39.0,36589.0,2020-10-15,3.0,12191.0
3479,Employee_3479,Marketing,West,Female,28.0,45964.0,2024-07-10,2.0,12901.0
870,Employee_870,Finance,East,Male,32.0,36846.0,2017-05-19,4.0,16017.0
3810,Employee_3810,HR,South,Female,50.0,53386.0,2025-06-06,4.0,16595.0
1043,Employee_1043,IT,East,Female,45.0,41565.0,2017-11-08,1.0,49449.0
1406,Employee_1406,Finance,North,Male,52.0,86921.0,2018-11-06,4.0,29176.0
357,Employee_357,Finance,West,Female,23.0,33034.0,2015-12-23,3.0,12343.0
1163,Employee_1163,IT,West,Female,53.0,55236.0,2018-03-08,2.0,42852.0
2821,Employee_2821,Marketing,South,Female,58.0,92239.0,2022-09-21,,18358.0
1936,Employee_1936,Finance,West,Female,57.0,101728.0,2020-04-19,5.0,8432.0
4005,Employee_4005,HR,North,Female,47.0,109475.0,2025-12-18,4.0,18984.0
3889,Employee_3889,HR,East,Female,57.0,101613.0,2025-08-24,4.0,46676.0
3596,Employee_3596,Sales,West,Female,54.0,86329.0,2024-11-04,1.0,21515.0
3617,Employee_3617,Finance,North,Female,52.0,47330.0,2024-11-25,4.0,1665.0
3713,Employee_3713,IT,South,Male,55.0,43704.0,2025-03-01,2.0,29402.0
3803,Employee_3803,Finance,East,Female,20.0,83506.0,2025-05-30,5.0,12068.0
2908,Employee_2908,Sales,East,Male,47.0,36773.0,2022-12-17,3.0,35030.0
333,Employee_333,Sales,East,Female,46.0,78122.0,2015-11-29,4.0,3851.0
1341,Employee_1341,Sales,North,Female,24.0,100599.0,2018-09-02,2.0,22650.0
3063,Employee_3063,IT,North,Male,21.0,45793.0,2023-05-21,5.0,29297.0
2930,Employee_2930,Marketing,North,Female,22.0,119509.0,2023-01-08,1.0,25456.0
1259,Employee_1259,IT,North,Female,25.0,31244.0,2018-06-12,5.0,12236.0
3741,Employee_3741,IT,South,Female,50.0,33255.0,2025-03-29,4.0,49454.0
4307,Employee_4307,Sales,North,Male,24.0,43262.0,2026-10-16,1.0,44930.0
1117,Employee_1117,Finance,North,Male,21.0,41352.0,2018-01-21,2.0,9875.0
1919,Employee_1919,Marketing,North,Male,34.0,67499.0,2020-04-02,1.0,21206.0
3625,Employee_3625,Finance,West,Female,53.0,31847.0,2024-12-03,5.0,22878.0
3876,Employee_3876,HR,West,Male,57.0,47399.0,2025-08-11,4.0,35590.0
2601,Employee_2601,HR,East,Male,36.0,83266.0,2022-02-13,3.0,28601.0
3332,Employee_3332,Marketing,South,Male,29.0,33477.0,2024-02-14,4.0,12664.0
1422,Employee_1422,Sales,South,Male,21.0,36220.0,2018-11-22,5.0,10975.0
446,Employee_446,Finance,East,Female,55.0,117350.0,2016-03-21,3.0,48095.0
2289,Employee_2289,Finance,West,Female,54.0,,2021-04-07,1.0,47258.0
453,Employee_453,Marketing,South,Male,20.0,104904.0,2016-03-28,3.0,15009.0
3868,Employee_3868,IT,East,Female,58.0,39741.0,2025-08-03,4.0,2698.0
4479,Employee_4479,HR,West,Female,24.0,75785.0,2027-04-06,3.0,2876.0
3015,Employee_3015,HR,East,Female,21.0,,2023-04-03,5.0,9559.0
15,Employee_15,Finance,West,Male,31.0,107857.0,2015-01-15,3.0,8283.0
2999,Employee_2999,HR,West,Male,31.0,68624.0,2023-03-18,3.0,5259.0
946,Employee_946,IT,South,Female,31.0,63770.0,2017-08-03,2.0,35747.0
248,Employee_248,Sales,North,Male,20.0,60085.0,2015-09-05,1.0,30635.0
4335,Employee_4335,Sales,East,Male,52.0,65515.0,2026-11-13,5.0,7317.0
361,Employee_361,Finance,East,Male,25.0,115488.0,2015-12-27,,31132.0
4704,Employee_4704,IT,West,Female,42.0,74893.0,2027-11-17,5.0,49636.0
1596,Employee_1596,Marketing,South,Male,39.0,55437.0,2019-05-15,2.0,44694.0
4581,Employee_4581,HR,West,Female,24.0,72485.0,2027-07-17,,5160.0
2348,Employee_2348,Sales,North,Female,36.0,65584.0,2021-06-05,2.0,26080.0
4413,Employee_4413,HR,North,Male,39.0,70533.0,2027-01-30,1.0,45779.0
3549,Employee_3549,HR,North,Female,58.0,117104.0,2024-09-18,5.0,1660.0
2053,Employee_2053,Sales,North,Female,26.0,52854.0,2020-08-14,1.0,13302.0
3561,Employee_3561,Sales,North,Female,40.0,66397.0,2024-09-30,2.0,32389.0
1384,Employee_1384,IT,South,Male,59.0,72078.0,2018-10-15,4.0,40321.0
4935,Employee_4935,Finance,East,Male,34.0,34610.0,2028-07-05,4.0,45923.0
4852,Employee_4852,HR,West,Male,34.0,85595.0,2028-04-13,5.0,4350.0
491,Employee_491,Sales,West,Female,26.0,64082.0,2016-05-05,2.0,4953.0
863,Employee_863,IT,East,Female,50.0,88204.0,2017-05-12,4.0,2242.0
1804,Employee_1804,Finance,North,Female,57.0,54061.0,2019-12-09,3.0,45019.0
3407,Employee_3407,Finance,East,Female,42.0,38977.0,2024-04-29,5.0,3371.0
1946,Employee_1946,Sales,North,Male,57.0,107608.0,2020-04-29,4.0,15379.0
4648,Employee_4648,Marketing,North,Female,36.0,60709.0,2027-09-22,4.0,
3655,Employee_3655,HR,West,Male,40.0,74085.0,2025-01-02,2.0,29788.0
507,Employee_507,Finance,South,Male,43.0,88479.0,2016-05-21,5.0,30117.0
4163,Employee_4163,IT,East,Female,29.0,32838.0,2026-05-25,1.0,24411.0
26,Employee_26,IT,East,Female,33.0,59075.0,2015-01-26,2.0,5413.0
2330,Employee_2330,Sales,East,Male,26.0,71745.0,2021-05-18,4.0,9124.0
1223,Employee_1223,Finance,West,Male,57.0,84020.0,2018-05-07,5.0,43562.0
1114,Employee_1114,IT,West,Female,30.0,89821.0,2018-01-18,3.0,915.0
3423,Employee_3423,Marketing,South,Male,53.0,100494.0,2024-05-15,4.0,38419.0
3492,Employee_3492,Sales,West,Male,54.0,110539.0,2024-07-23,3.0,39849.0
4426,Employee_4426,Marketing,East,Female,44.0,94042.0,2027-02-12,3.0,18451.0
4720,Employee_4720,Sales,West,Female,36.0,33352.0,2027-12-03,2.0,27778.0
434,Employee_434,IT,North,Female,48.0,55367.0,2016-03-09,,11707.0
2108,Employee_2108,Finance,East,Male,36.0,107318.0,2020-10-08,5.0,9533.0
3866,Employee_3866,Sales,West,Female,37.0,93843.0,2025-08-01,2.0,17905.0
2894,Employee_2894,Marketing,South,Male,28.0,100511.0,2022-12-03,2.0,47726.0
2134,Employee_2134,Sales,South,Male,33.0,116643.0,2020-11-03,5.0,35741.0
4006,Employee_4006,IT,West,Male,34.0,113213.0,2025-12-19,4.0,14907.0
3228,Employee_3228,Finance,West,Male,25.0,40019.0,2023-11-02,3.0,14992.0
2174,Employee_2174,IT,North,Female,43.0,108283.0,2020-12-13,1.0,2950.0
3564,Employee_3564,HR,North,Male,45.0,114376.0,2024-10-03,1.0,44001.0
4756,Employee_4756,Sales,West,Female,26.0,104697.0,2028-01-08,2.0,38627.0
1103,Employee_1103,Sales,South,Male,47.0,68250.0,2018-01-07,2.0,25958.0
2310,Employee_2310,Finance,East,Female,56.0,108157.0,2021-04-28,3.0,30084.0
1505,Employee_1505,Sales,West,Male,50.0,80362.0,2019-02-13,1.0,4802.0
3149,Employee_3149,HR,West,Male,48.0,91483.0,2023-08-15,2.0,1615.0
3917,Employee_3917,Sales,South,Female,57.0,111109.0,2025-09-21,1.0,47668.0
157,Employee_157,Finance,East,Male,22.0,117601.0,2015-06-06,4.0,1612.0
3040,Employee_3040,Sales,West,Female,26.0,101632.0,2023-04-28,4.0,35046.0
4195,Employee_4195,HR,South,Male,56.0,90941.0,2026-06-26,5.0,26703.0
616,Employee_616,IT,East,Male,26.0,84435.0,2016-09-07,4.0,49556.0
644,Employee_644,IT,North,Male,56.0,,2016-10-05,5.0,6694.0
4896,Employee_4896,HR,South,Female,21.0,119067.0,2028-05-27,2.0,45286.0
4279,Employee_4279,Marketing,East,Male,45.0,80697.0,2026-09-18,1.0,42016.0
1069,Employee_1069,Sales,East,Female,51.0,99585.0,2017-12-04,5.0,43358.0
3351,Employee_3351,IT,South,Male,50.0,111234.0,2024-03-04,4.0,43348.0
2698,Employee_2698,Marketing,North,Female,22.0,43582.0,2022-05-21,1.0,27014.0
4284,Employee_4284,Finance,North,Male,35.0,36212.0,2026-09-23,3.0,12022.0
1567,Employee_1567,Finance,East,Male,38.0,80325.0,2019-04-16,4.0,11510.0
331,Employee_331,IT,South,Female,57.0,112949.0,2015-11-27,3.0,40675.0
1676,Employee_1676,IT,South,Male,51.0,55888.0,2019-08-03,1.0,4757.0
2699,Employee_2699,Finance,North,Female,25.0,43760.0,2022-05-22,2.0,47584.0
3682,Employee_3682,Sales,East,Female,31.0,64001.0,2025-01-29,4.0,2521.0
623,Employee_623,Finance,West,Male,25.0,73130.0,2016-09-14,4.0,48526.0
1655,Employee_1655,Finance,North,Female,32.0,37466.0,2019-07-13,1.0,40263.0
2370,Employee_2370,IT,South,Female,54.0,73270.0,2021-06-27,2.0,25290.0
3726,Employee_3726,Sales,West,Female,32.0,98759.0,2025-03-14,4.0,23172.0
2961,Employee_2961,HR,North,Male,49.0,42685.0,2023-02-08,4.0,26748.0
2243,Employee_2243,Finance,West,Male,53.0,71811.0,2021-02-20,5.0,11467.0
1618,Employee_1618,Sales,East,Female,44.0,81410.0,2019-06-06,5.0,1195.0
2764,Employee_2764,IT,West,Male,38.0,72399.0,2022-07-26,3.0,6147.0
756,Employee_756,IT,East,Female,29.0,85188.0,2017-01-25,2.0,3505.0
519,Employee_519,Marketing,East,Male,40.0,86588.0,2016-06-02,4.0,29164.0
4160,Employee_4160,Marketing,West,Female,47.0,72481.0,2026-05-22,4.0,18060.0
33,Employee_33,Finance,West,Female,25.0,111738.0,2015-02-02,2.0,12029.0
3690,Employee_3690,Marketing,West,Male,31.0,40022.0,2025-02-06,2.0,10767.0
1158,Employee_1158,Sales,South,Female,35.0,71887.0,2018-03-03,5.0,30601.0
745,Employee_745,IT,South,Male,59.0,88049.0,2017-01-14,4.0,48979.0
2037,Employee_2037,Finance,East,Female,47.0,41156.0,2020-07-29,5.0,6285.0
2448,Employee_2448,Sales,South,Female,42.0,36030.0,2021-09-13,1.0,1011.0
1698,Employee_1698,Marketing,East,Male,53.0,43162.0,2019-08-25,5.0,2177.0
2643,Employee_2643,Finance,North,Male,59.0,46151.0,2022-03-27,1.0,25251.0
784,Employee_784,IT,West,Female,56.0,81306.0,2017-02-22,1.0,41849.0
1836,Employee_1836,HR,South,Female,46.0,33574.0,2020-01-10,1.0,24379.0
2555,Employee_2555,Finance,South,Male,23.0,37354.0,2021-12-29,2.0,41958.0
230,Employee_230,Finance,South,Female,39.0,37551.0,2015-08-18,4.0,45488.0
858,Employee_858,Finance,West,Female,21.0,,2017-05-07,3.0,22568.0
2888,Employee_2888,Sales,South,Male,40.0,,2022-11-27,2.0,29059.0
2407,Employee_2407,Sales,West,Female,30.0,118728.0,2021-08-03,3.0,8545.0
409,Employee_409,Marketing,North,Female,36.0,96555.0,2016-02-13,3.0,16832.0
171,Employee_171,Sales,West,Female,30.0,30823.0,2015-06-20,,25118.0
541,Employee_541,Sales,East,Male,32.0,109833.0,2016-06-24,4.0,18997.0
3382,Employee_3382,Sales,West,Female,28.0,42344.0,2024-04-04,1.0,16576.0
2349,Employee_2349,HR,North,Male,31.0,96634.0,2021-06-06,3.0,44927.0
4564,Employee_4564,HR,East,Male,29.0,107627.0,2027-06-30,2.0,
614,Employee_614,IT,East,Male,42.0,51972.0,2016-09-05,5.0,10884.0
4271,Employee_4271,IT,West,Female,46.0,109019.0,2026-09-10,1.0,7223.0
2858,Employee_2858,Sales,South,Male,49.0,71401.0,2022-10-28,2.0,
4670,Employee_4670,Sales,West,Female,52.0,110096.0,2027-10-14,2.0,16917.0
1162,Employee_1162,Sales,North,Female,49.0,62399.0,2018-03-07,5.0,46312.0
2102,Employee_2102,Finance,South,Male,42.0,42943.0,2020-10-02,3.0,40952.0
2410,Employee_2410,Marketing,East,Male,33.0,108488.0,2021-08-06,4.0,716.0
2487,Employee_2487,IT,North,Female,41.0,113457.0,2021-10-22,3.0,23147.0
1670,Employee_1670,HR,West,Male,35.0,107347.0,2019-07-28,5.0,315.0
4843,Employee_4843,Finance,West,Female,31.0,93589.0,2028-04-04,2.0,26230.0
3318,Employee_3318,Marketing,West,Male,27.0,97759.0,2024-01-31,2.0,31146.0
565,Employee_565,Finance,North,Female,33.0,98289.0,2016-07-18,5.0,13833.0
3802,Employee_3802,Finance,South,Male,24.0,81408.0,2025-05-29,5.0,17885.0
4292,Employee_4292,Sales,West,Female,20.0,86478.0,2026-10-01,1.0,48338.0
1861,Employee_1861,IT,South,Female,27.0,72205.0,2020-02-04,1.0,27927.0
3782,Employee_3782,Finance,North,Male,28.0,115275.0,2025-05-09,3.0,9627.0
1745,Employee_1745,Sales,East,Female,54.0,47469.0,2019-10-11,5.0,20311.0
4819,Employee_4819,Marketing,South,Male,,43146.0,2028-03-11,4.0,12199.0
4979,Employee_4979,Finance,North,Female,,88742.0,2028-08-18,1.0,4638.0
3546,Employee_3546,Marketing,East,Female,54.0,43714.0,2024-09-15,1.0,40887.0
1589,Employee_1589,Finance,East,Male,32.0,52480.0,2019-05-08,2.0,43232.0
2438,Employee_2438,Marketing,North,Male,48.0,74470.0,2021-09-03,2.0,12113.0
2532,Employee_2532,Sales,West,Female,42.0,114619.0,2021-12-06,4.0,39933.0
2599,Employee_2599,HR,West,Male,50.0,104310.0,2022-02-11,3.0,40504.0
1173,Employee_1173,Marketing,West,Female,46.0,68560.0,2018-03-18,1.0,43420.0
4150,Employee_4150,IT,South,Male,52.0,41646.0,2026-05-12,3.0,34405.0
326,Employee_326,Sales,East,Male,50.0,55688.0,2015-11-22,3.0,30382.0
1052,Employee_1052,Marketing,West,Female,38.0,97957.0,2017-11-17,4.0,10468.0
3861,Employee_3861,HR,East,Male,55.0,100679.0,2025-07-27,3.0,5282.0
3361,Employee_3361,Marketing,East,Female,20.0,68795.0,2024-03-14,1.0,14031.0
2945,Employee_2945,HR,West,Female,37.0,71341.0,2023-01-23,2.0,5150.0
4327,Employee_4327,IT,South,Female,52.0,54887.0,2026-11-05,2.0,37270.0
4226,Employee_4226,Sales,East,Female,26.0,61812.0,2026-07-27,,13681.0
1197,Employee_1197,HR,South,Male,51.0,101727.0,2018-04-11,2.0,15902.0
621,Employee_621,Marketing,North,Male,43.0,54837.0,2016-09-12,3.0,10274.0
2379,Employee_2379,Marketing,South,Male,39.0,72589.0,2021-07-06,4.0,11490.0
66,Employee_66,Finance,East,Male,27.0,46289.0,2015-03-07,2.0,14275.0
1190,Employee_1190,Finance,East,Male,44.0,78850.0,2018-04-04,4.0,37056.0
329,Employee_329,HR,East,Female,45.0,105019.0,2015-11-25,,39601.0
649,Employee_649,Sales,East,Male,36.0,55493.0,2016-10-10,3.0,30087.0
898,Employee_898,Sales,East,Female,33.0,92399.0,2017-06-16,5.0,44072.0
3072,Employee_3072,Finance,South,Female,42.0,110882.0,2023-05-30,1.0,46831.0
1124,Employee_1124,IT,East,Male,24.0,75833.0,2018-01-28,2.0,37416.0
1962,Employee_1962,IT,North,Male,55.0,115571.0,2020-05-15,1.0,20134.0
4691,Employee_4691,Marketing,East,Male,24.0,76538.0,2027-11-04,2.0,7053.0
3979,Employee_3979,IT,North,Male,,92827.0,2025-11-22,1.0,34153.0
2005,Employee_2005,Marketing,South,Male,54.0,59295.0,2020-06-27,1.0,34573.0
